1048.926555	1263.113258	1458.873428	1468.277831	1574.666494	1111.438007	1143.232992	1496.483006	248.2213709	109.1812881	0	76.33564026	422.2284416	372.7241163	643.397806	831.3700001	340.1692273	612.1365586	815.7522484	208.2898999	390.0458512	557.7172039	908.4419622	735.8549637	904.0298818	931.6655408	1110.379838	1292.47497	946.2397714	1212.602116	1487.924711	1497.270286	1638.229264	1596.368054	1594.509748	1722.966568	1689.906297	1758.495587	1053.873805	1291.53478	1158.388576	1388.574257	1229.977295	1474.366108	1627.349215	1851.458378	1017.72771	1085.016207
1042.555627	1253.847184	1451.860186	1456.174793	1563.652814	1094.45253	1120.42908	1476.767475	306.3869199	185.4615317	76.33564026	0	451.7549722	388.0416602	647.9075124	829.1616225	319.9988636	593.4922512	796.649384	132.7523222	335.613738	515.080041	845.0164707	696.0602213	872.1820055	891.7409196	1076.711714	1260.63335	897.9634575	1169.102986	1458.359538	1459.997837	1605.997078	1554.517857	1548.045602	1676.313724	1639.042886	1704.065821	996.9044929	1242.052698	1097.067712	1333.73185	1164.303359	1414.901587	1564.804309	1792.1965	950.428141	1013.046696
689.3774966	906.218122	1090.153783	1116.261808	1216.882651	790.5565784	846.7627542	1172.824399	227.5230135	396.618438	422.2284416	451.7549722	0	97.64272587	275.0913491	469.1603769	270.0463607	364.8630465	529.6590025	506.5263577	452.782287	470.5432652	901.5888932	581.0283008	674.604483	746.8082557	871.7504378	1032.978121	814.4145248	1025.177881	1208.899923	1258.316055	1367.875671	1380.27874	1407.270222	1532.617007	1529.079134	1621.516902	975.5033666	1138.917635	1108.283584	1269.831692	1216.955083	1389.072931	1563.437261	1750.586909	1038.508766	1159.224209
690.3005781	907.2346483	1098.219863	1115.868962	1219.681965	773.9340901	821.0449834	1160.161782	235.4214196	372.1590316	372.7241163	388.0416602	97.64272587	0	275.2932979	469.13312	172.4038131	308.5223814	494.5031003	424.6472761	355.1527282	382.9611343	813.1892588	509.3059537	624.0456273	685.9409823	827.204741	996.5096753	743.3060331	968.8905043	1180.049521	1217.45974	1337.103759	1333.944845	1353.926137	1480.678164	1470.425679	1558.353062	897.2955567	1075.921817	1027.173163	1201.165344	1131.819129	1315.295733	1487.134811	1681.170556	948.5191105	1065.57133
417.2945106	634.5975384	823.4478476	844.176718	946.6005831	516.1254828	576.0074658	897.7373072	496.6819246	647.2343327	643.397806	647.9075124	275.0913491	275.2932979	0	195.7743224	350.3754295	194.8477159	275.8988058	653.0637065	490.4723692	392.3177048	782.3085742	412.7262548	439.9677099	531.871345	620.2744869	769.518716	625.2619503	791.0321886	938.4859511	997.9097263	1098.23387	1125.76785	1163.027263	1285.243908	1293.444295	1394.489712	804.3202532	917.2199651	944.4648536	1060.274848	1068.605354	1192.657805	1372.962421	1537.671581	923.3127899	1068.402861
221.5788716	438.8668365	629.3057037	648.4031402	751.0224839	330.6674874	401.7490939	705.4120542	692.3798621	841.2327832	831.3700001	829.1616225	469.1603769	469.13312	195.7743224	0	516.7034206	274.823927	184.4597815	817.9758146	622.0481223	473.6644057	782.9090215	412.1728547	347.2464304	455.8655043	482.7783774	606.5113857	570.9161584	671.3307229	760.3895726	836.4141883	920.6732331	971.280701	1021.4989	1138.340818	1160.552321	1270.046637	755.6657001	808.5102632	895.8956827	961.0808363	1029.508076	1103.985142	1286.571445	1426.462534	919.1328902	1077.609556
725.1812489	934.6833649	1133.449879	1136.26209	1243.875927	774.7568171	803.4929975	1158.155723	329.0143939	389.2992933	340.1692273	319.9988636	270.0463607	172.4038131	350.3754295	516.7034206	0	273.8252177	477.398582	303.4046894	182.7926149	247.7600163	663.6907493	410.0936392	566.1420592	602.9547248	773.1882933	953.7733594	635.5497827	887.579901	1148.181696	1162.365518	1299.420087	1266.846643	1273.010739	1401.313215	1378.064863	1456.49709	770.4199571	979.0340236	892.3598872	1091.096945	987.4086803	1193.735715	1359.384662	1566.292298	794.2561775	902.4241601
461.9208502	665.2376105	865.4337814	864.005815	972.1258977	500.9813139	531.6011336	884.5913473	541.2773369	648.646603	612.1365586	593.4922512	364.8630465	308.5223814	194.8477159	274.823927	273.8252177	0	203.7191236	559.8292822	348.7185676	206.6432681	589.0940461	227.5797309	315.5696723	381.9506919	519.8537861	693.2029247	454.9777898	661.9191329	882.4860175	910.8126078	1036.927797	1025.584953	1046.055062	1172.50363	1165.050798	1256.655332	625.8401505	774.0620574	763.7497833	906.5428144	883.1036866	1029.802501	1206.888519	1387.250394	730.1699577	873.6959364
285.6641281	471.4779343	672.4903801	664.246608	773.0014646	298.1916178	329.410527	680.8722237	729.9103474	849.2616312	815.7522484	796.649384	529.6590025	494.5031003	275.8988058	184.4597815	477.398582	203.7191236	0	756.4254015	529.7771147	349.8381577	602.3625309	241.1669841	170.8739893	275.1029704	345.2278934	503.7723319	387.0755778	516.4778539	685.66971	728.7159412	842.6288715	852.7176391	887.2739458	1009.99387	1017.778846	1120.153636	571.8942235	646.3001257	712.4581921	793.8658743	845.4061478	932.1365885	1114.202161	1267.325556	736.8443804	897.1578042
1020.685346	1224.734878	1425.17471	1420.671526	1529.400406	1053.476059	1069.067618	1428.05481	410.0180907	316.4968924	208.2898999	132.7523222	506.5263577	424.6472761	653.0637065	817.9758146	303.4046894	559.8292822	756.4254015	0	246.0439411	439.754361	726.669868	620.7860575	808.0077583	813.0517145	1006.939696	1192.535454	804.6307393	1081.80196	1392.95432	1381.596544	1535.410533	1468.134909	1454.143269	1581.735109	1537.838756	1597.149728	888.1868171	1144.389378	981.0193774	1227.065652	1041.631282	1300.865953	1445.97649	1677.849282	825.8895325	882.5106111
806.8546086	1001.253385	1202.261437	1190.57352	1299.715439	821.7898196	830.3695318	1189.356408	475.9789945	475.4614023	390.0458512	335.613738	452.782287	355.1527282	490.4723692	622.0481223	182.7926149	348.7185676	529.7771147	246.0439411	0	195.1615903	524.9829997	375.0473655	564.5870088	567.0435719	761.4378383	947.1347773	563.4758509	837.9091245	1147.908648	1135.764015	1289.512253	1224.169742	1213.873241	1341.956645	1303.43448	1369.233876	663.828986	906.7202307	770.594937	999.0588824	849.8150963	1084.841541	1240.329376	1461.747478	644.4307971	736.6571744
634.1980482	818.0865755	1018.514566	1001.733727	1110.897062	633.1739753	636.899433	995.4935191	575.9658895	625.9586705	557.7172039	515.080041	470.5432652	382.9611343	392.3177048	473.6644057	247.7600163	206.6432681	349.8381577	439.754361	195.1615903	0	431.059661	181.8769529	369.4458506	376.8597429	567.2675448	752.8022399	391.4485784	655.054905	953.2292317	945.7203426	1096.166397	1039.729065	1037.018783	1165.499066	1135.988746	1210.984428	523.0490094	736.7507258	647.5659323	844.2337755	748.9858041	946.0706033	1112.717685	1318.585207	568.3471314	695.8502981
847.362063	954.3829843	1130.417655	1077.152345	1177.299934	760.3872138	709.216495	1008.94832	989.4127261	999.5494435	908.4419622	845.0164707	901.5888932	813.1892588	782.3085742	782.9090215	663.6907493	589.0940461	602.3625309	726.669868	524.9829997	431.059661	0	375.8123984	479.4349503	383.1781023	551.4229924	700.256435	268.9043855	493.2138109	884.5180608	802.5892869	983.5746244	840.7434108	792.4031517	911.9563393	844.1053294	885.0709051	198.0835575	485.6987203	255.5248104	522.4345941	325.4262633	576.5049463	719.8722389	952.3420968	141.0762315	294.8338888
517.4820841	675.4888776	872.1452812	845.0479983	953.5511929	481.8102064	470.7411985	825.6777962	726.9825083	797.8185776	735.8549637	696.0602213	581.0283008	509.3059537	412.7262548	412.1728547	410.0936392	227.5797309	241.1669841	620.7860575	375.0473655	181.8769529	375.8123984	0	196.2884573	195.9114351	386.446007	572.1778439	234.0766103	478.1780238	773.2059685	764.0831869	914.6513193	860.5475487	863.0413129	991.4065598	969.1464812	1051.598721	398.555151	570.9584693	536.1709684	691.9090191	656.6994189	808.0527559	982.90594	1171.891298	515.4670509	668.6818313
368.0568265	492.9340081	684.6022976	651.7901128	759.7043687	296.0139075	275.0754174	629.4818158	856.4627752	953.7205433	904.0298818	872.1820055	674.604483	624.0456273	439.9677099	347.2464304	566.1420592	315.5696723	170.8739893	808.0077583	564.5870088	369.4458506	479.4349503	196.2884573	0	110.4573559	207.2050709	388.6545855	231.9619693	352.6932554	586.500314	597.8069948	734.3434154	710.0515807	732.6657491	858.2380198	856.8446855	955.0817466	413.8433743	477.4605144	552.1732441	623.3178664	688.0556352	761.3108434	943.4542277	1098.329139	603.5202456	768.9719214
471.1543203	572.7206604	754.8235392	710.4343387	815.312169	377.5129647	333.3798617	665.8372134	911.9968233	991.8789022	931.6655408	891.7409196	746.8082557	685.9409823	531.871345	455.8655043	602.9547248	381.9506919	275.1029704	813.0517145	567.0435719	376.8597429	383.1781023	195.9114351	110.4573559	0	204.5263212	387.309238	123.4416481	285.2918762	588.8310661	569.0827373	724.167234	664.9441078	671.4296353	799.3759771	784.4848342	874.7100351	303.4547668	392.2010745	441.7689787	529.1386533	577.612315	661.2512405	842.3438221	1008.508643	500.2230738	666.7901583
399.6506483	424.6172832	583.4643401	525.8824571	626.1313016	254.7947303	174.7396652	465.386866	1061.057707	1160.924253	1110.379838	1076.711714	871.7504378	827.204741	620.2744869	482.7783774	773.1882933	519.8537861	345.2278934	1006.939696	761.4378383	567.2675448	551.4229924	386.446007	207.2050709	204.5263212	0	185.7418341	285.566772	196.3026178	387.0646497	391.1460987	529.4729645	508.5312768	543.3602905	664.9722766	678.5330273	787.3268188	411.5040487	339.2548491	524.6699267	496.7839917	661.420544	647.4346474	828.057415	946.9194857	644.5732468	809.5672266
460.650997	389.9959932	492.507742	413.2763062	497.8242477	299.3945779	210.2438521	313.4599595	1231.723362	1339.513684	1292.47497	1260.63335	1032.978121	996.5096753	769.518716	606.5113857	953.7733594	693.2029247	503.7723319	1192.535454	947.1347773	752.8022399	700.256435	572.1778439	388.6545855	387.309238	185.7418341	0	448.8747	233.072927	201.660548	229.958197	345.754361	366.7799811	432.6852633	539.0934187	582.2588925	704.0393078	531.3367853	348.6472646	614.8202225	493.8322242	741.4150202	645.0455172	813.0071413	881.9363285	772.1040725	929.9893705
594.392836	686.5781569	861.5629821	809.750713	911.3435414	494.3434184	440.3432586	749.0170831	958.2451502	1017.379487	946.2397714	897.9634575	814.4145248	743.3060331	625.2619503	570.9161584	635.5497827	454.9777898	387.0755778	804.6307393	563.4758509	391.4485784	268.9043855	234.0766103	231.9619693	123.4416481	285.566772	448.8747	0	281.1133265	644.1629928	592.7756243	763.1562606	665.5462047	650.3981997	778.5027127	744.626267	821.0261589	184.8186726	345.5342806	325.5289219	458.2618149	458.6695243	575.1381778	751.9656201	937.8654493	378.4122185	545.3264138
594.6985927	591.3363189	719.9928782	644.9497584	730.8784445	443.8115174	355.2733857	544.2737082	1196.765571	1275.948096	1212.602116	1169.102986	1025.177881	968.8905043	791.0321886	671.3307229	887.579901	661.9191329	516.4778539	1081.80196	837.9091245	655.054905	493.2138109	478.1780238	352.6932554	285.2918762	196.3026178	233.072927	281.1133265	0	394.6979607	314.8779696	491.9643888	386.3443202	386.1626465	514.0921781	504.3134429	603.6814742	308.4718661	143.2395058	381.8627525	300.976956	508.9120777	452.6102807	632.3120852	755.1336213	547.6483672	701.0982878
577.5906297	431.8060148	446.2234569	349.3502943	395.3513464	431.0887306	362.5061047	202.2458985	1415.380538	1530.974074	1487.924711	1458.359538	1208.899923	1180.049521	938.4859511	760.3895726	1148.181696	882.4860175	685.66971	1392.95432	1147.908648	953.2292317	884.5180608	773.2059685	586.500314	588.8310661	387.0646497	201.660548	644.1629928	394.6979607	0	165.8830686	160.2873674	295.9514126	401.6138813	468.3608295	551.0442711	679.3725309	703.1649935	466.5575421	763.9939326	578.8616162	877.6272418	715.7301575	860.0085786	869.4378696	941.6999445	1091.643429
681.6332933	570.7126211	609.3075784	513.5444953	560.719914	522.9392749	437.7534883	368.1010434	1451.802929	1550.979583	1497.270286	1459.997837	1258.316055	1217.45974	997.9097263	836.4141883	1162.365518	910.8126078	728.7159412	1381.596544	1135.764015	945.7203426	802.5892869	764.0831869	597.8069948	569.0827373	391.1460987	229.958197	592.7756243	314.8779696	165.8830686	0	183.8199302	144.3375098	238.465409	321.5050229	390.1932714	518.1490749	609.4651888	340.5567628	645.4725413	428.3833037	746.5298859	557.2303337	695.6102449	706.7576791	838.618743	977.6813226
735.4539622	576.3864317	551.6271169	453.8796991	465.8503809	591.1661938	522.254875	302.9167267	1572.522823	1684.482987	1638.229264	1605.997078	1367.875671	1337.103759	1098.23387	920.6732331	1299.420087	1036.927797	842.6288715	1535.410533	1289.512253	1096.166397	983.5746244	914.6513193	734.3434154	724.167234	529.4729645	345.754361	763.1562606	491.9643888	160.2873674	183.8199302	0	235.2047843	351.7763579	375.2694683	482.0950658	606.4265923	792.0580305	523.8650804	828.7630912	599.9737484	926.7133882	715.9733816	834.3662065	797.2993479	1022.377827	1161.080736
823.9687402	714.2589191	741.7630776	644.3327752	679.2992098	664.1715237	576.8374971	494.1861242	1566.428786	1656.118678	1596.368054	1554.517857	1380.27874	1333.944845	1125.76785	971.280701	1266.846643	1025.584953	852.7176391	1468.134909	1224.169742	1039.729065	840.7434108	860.5475487	710.0515807	664.9441078	508.5312768	366.7799811	665.5462047	386.3443202	295.9514126	144.3375098	235.2047843	0	116.6867903	177.209529	256.9505691	384.9501819	642.7424305	355.5776089	647.3139234	387.9410012	726.5445293	487.7692372	599.2327174	576.0066065	853.1160651	975.8076429
892.9598293	803.6502063	847.2318563	750.8578306	791.5410681	731.4198836	640.3912269	602.9726219	1582.744817	1660.657304	1594.509748	1548.045602	1407.270222	1353.926137	1163.027263	1021.4989	1273.010739	1046.055062	887.2739458	1454.143269	1213.873241	1037.018783	792.4031517	863.0413129	732.6657491	671.4296353	543.3602905	432.6852633	650.3981997	386.1626465	401.6138813	238.465409	351.7763579	116.6867903	0	128.4856097	152.7502262	279.9716576	595.7712853	312.8804548	577.2664107	300.6416192	640.6251223	380.3589063	483.0494729	468.3505859	787.2496254	897.4371663
998.7126575	891.2035142	910.9614967	812.8704516	838.3863655	838.1076139	749.2147244	661.0463506	1710.161143	1789.084199	1722.966568	1676.313724	1532.617007	1480.678164	1285.243908	1138.340818	1401.313215	1172.50363	1009.99387	1581.735109	1341.956645	1165.499066	911.9563393	991.4065598	858.2380198	799.3759771	664.9722766	539.0934187	778.5027127	514.0921781	468.3608295	321.5050229	375.2694683	177.209529	128.4856097	0	125.6403887	235.7268642	717.1112438	438.558834	686.663288	403.128948	735.0837748	447.8737783	507.3435222	424.064149	897.336265	996.7240862
1041.063634	956.3304324	997.2591231	900.2738822	936.0012335	879.4856396	787.6379124	750.8369219	1695.054495	1761.946765	1689.906297	1639.042886	1529.079134	1470.425679	1293.444295	1160.552321	1378.064863	1165.050798	1017.778846	1537.838756	1303.43448	1135.988746	844.1053294	969.1464812	856.8446855	784.4848342	678.5330273	582.2588925	744.626267	504.3134429	551.0442711	390.1932714	482.0950658	256.9505691	152.7502262	125.6403887	0	128.3282668	656.0899763	399.2836873	604.7182985	322.2872985	635.8539351	335.6959988	381.8064214	319.0593583	813.4117804	899.4096489
1160.028404	1082.264359	1125.586431	1028.593137	1063.44698	998.749134	906.3092311	879.0365118	1778.441324	1835.381134	1758.495587	1704.065821	1621.516902	1558.353062	1394.489712	1270.046637	1456.49709	1256.655332	1120.153636	1597.149728	1369.233876	1210.984428	885.0709051	1051.598721	955.0817466	874.7100351	787.3268188	704.0393078	821.0261589	603.6814742	679.3725309	518.1490749	606.4265923	384.9501819	279.9716576	235.7268642	128.3282668	0	708.9970587	482.7150382	634.0673273	370.3740669	637.3515839	326.7864497	307.6335707	191.4304399	834.4513807	898.2764827
767.3243245	834.3466467	993.2949451	929.4934217	1023.566591	651.4378517	583.4793906	844.6375648	1099.008173	1135.95647	1053.873805	996.9044929	975.5033666	897.2955567	804.3202532	755.6657001	770.4199571	625.8401505	571.8942235	888.1868171	663.828986	523.0490094	198.0835575	398.555151	413.8433743	303.4547668	411.5040487	531.3367853	184.8186726	308.4718661	703.1649935	609.4651888	792.0580305	642.7424305	595.7712853	717.1112438	656.0899763	708.9970587	0	287.6196988	141.0750329	339.3063074	274.3386648	423.8190347	590.3026813	799.0812179	240.7845947	400.8538029
737.9330588	726.3977554	841.0512319	759.478172	836.4306016	586.2453773	496.6284781	643.0382047	1297.77529	1362.697464	1291.53478	1242.052698	1138.917635	1075.921817	917.2199651	808.5102632	979.0340236	774.0620574	646.3001257	1144.389378	906.7202307	736.7507258	485.6987203	570.9584693	477.4605144	392.2010745	339.2548491	348.6472646	345.5342806	143.2395058	466.5575421	340.5567628	523.8650804	355.5776089	312.8804548	438.558834	399.2836873	482.7150382	287.6196988	0	304.9312611	157.7462933	411.1996226	309.7954168	489.0733962	621.045161	502.2371276	637.217435
898.4257693	948.9797552	1095.782139	1024.860103	1112.632204	773.939267	699.3469304	925.6539568	1221.300479	1245.955699	1158.388576	1097.067712	1108.283584	1027.173163	944.4648536	895.8956827	892.3598872	763.7497833	712.4581921	981.0193774	770.594937	647.5659323	255.5248104	536.1709684	552.1732441	441.7689787	524.6699267	614.8202225	325.5289219	381.8627525	763.9939326	645.4725413	828.7630912	647.3139234	577.2664107	686.663288	604.7182985	634.0673273	141.0750329	304.9312611	0	284.4428184	138.3653313	320.9960922	469.8564278	697.0487736	210.6841377	332.3524491
895.6753798	878.728278	982.3174395	896.3433593	965.3047406	743.6240064	653.4876568	769.5238011	1415.938313	1466.764568	1388.574257	1333.73185	1269.831692	1201.165344	1060.274848	961.0808363	1091.096945	906.5428144	793.8658743	1227.065652	999.0588824	844.2337755	522.4345941	691.9090191	623.3178664	529.1386533	496.7839917	493.8322242	458.2618149	300.976956	578.8616162	428.3833037	599.9737484	387.9410012	300.6416192	403.128948	322.2872985	370.3740669	339.3063074	157.7462933	284.4428184	0	340.5182686	153.0177148	331.3425243	480.7754456	494.804671	597.0755365
1036.719163	1085.060018	1227.520333	1153.86036	1238.439346	911.8398439	836.158577	1048.443384	1314.276035	1323.291328	1229.977295	1164.303359	1216.955083	1131.819129	1068.605354	1029.508076	987.4086803	883.1036866	845.4061478	1041.631282	849.8150963	748.9858041	325.4262633	656.6994189	688.0556352	577.612315	661.420544	741.4150202	458.6695243	508.9120777	877.6272418	746.5298859	926.7133882	726.5445293	640.6251223	735.0837748	635.8539351	637.3515839	274.3386648	411.1996226	138.3653313	340.5182686	0	310.6284569	412.4465628	661.361807	218.2282915	263.64542
1046.92932	1031.324922	1130.666183	1042.835012	1107.434869	896.04072	806.239288	911.4630026	1521.87605	1558.722603	1474.366108	1414.901587	1389.072931	1315.295733	1192.657805	1103.985142	1193.735715	1029.802501	932.1365885	1300.865953	1084.841541	946.0706033	576.5049463	808.0527559	761.3108434	661.2512405	647.4346474	645.0455172	575.1381778	452.6102807	715.7301575	557.2303337	715.9733816	487.7692372	380.3589063	447.8737783	335.6959988	326.7864497	423.8190347	309.7954168	320.9960922	153.0177148	310.6284569	0	182.6135231	377.2970431	511.1881572	572.5300203
1227.004452	1202.243331	1289.732354	1198.673161	1255.264939	1074.276362	983.5141091	1060.532597	1688.335014	1715.751006	1627.349215	1564.804309	1563.437261	1487.134811	1372.962421	1286.571445	1359.384662	1206.888519	1114.202161	1445.97649	1240.329376	1112.717685	719.8722389	982.90594	943.4542277	842.3438221	828.057415	813.0071413	751.9656201	632.3120852	860.0085786	695.6102449	834.3662065	599.2327174	483.0494729	507.3435222	381.8064214	307.6335707	590.3026813	489.0733962	469.8564278	331.3425243	412.4465628	182.6135231	0	256.5132291	629.9619069	648.9639618
1331.349565	1265.580598	1315.447104	1218.78633	1254.827122	1171.232483	1078.4116	1069.779092	1893.151922	1934.982416	1851.458378	1792.1965	1750.586909	1681.170556	1537.671581	1426.462534	1566.292298	1387.250394	1267.325556	1677.849282	1461.747478	1318.585207	952.3420968	1171.891298	1098.329139	1008.508643	946.9194857	881.9363285	937.8654493	755.1336213	869.4378696	706.7576791	797.2993479	576.0066065	468.3505859	424.064149	319.0593583	191.4304399	799.0812179	621.045161	697.0487736	480.7754456	661.361807	377.2970431	256.5132291	0	875.6732433	904.8177434
970.6602446	1061.341401	1228.037572	1167.445178	1263.053703	871.7180189	811.8646524	1085.341385	1116.204545	1113.642393	1017.72771	950.428141	1038.508766	948.5191105	923.3127899	919.1328902	794.2561775	730.1699577	736.8443804	825.8895325	644.4307971	568.3471314	141.0762315	515.4670509	603.5202456	500.2230738	644.5732468	772.1040725	378.4122185	547.6483672	941.6999445	838.618743	1022.377827	853.1160651	787.2496254	897.336265	813.4117804	834.4513807	240.7845947	502.2371276	210.6841377	494.804671	218.2282915	511.1881572	629.9619069	875.6732433	0	166.9904274
1136.633407	1227.92258	1392.812357	1330.297012	1424.21375	1038.681887	978.1088286	1243.404748	1212.530301	1187.189014	1085.016207	1013.046696	1159.224209	1065.57133	1068.402861	1077.609556	902.4241601	873.6959364	897.1578042	882.5106111	736.6571744	695.8502981	294.8338888	668.6818313	768.9719214	666.7901583	809.5672266	929.9893705	545.3264138	701.0982878	1091.643429	977.6813226	1161.080736	975.8076429	897.4371663	996.7240862	899.4096489	898.2764827	400.8538029	637.217435	332.3524491	597.0755365	263.64542	572.5300203	648.9639618	904.8177434	166.9904274	0
